Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Accrual Date
MGM,MGM RESORTS INTERNATIONAL,Consumer Discretionary,Equity,"2,314,758.88",0.01,"2,314,758.88","61,694.00",37.52,United States,New York Stock Exchange Inc.,USD,1.00,--
MGNI,MAGNITE INC,Communication,Equity,"571,154.78",0.00,"571,154.78","34,283.00",16.66,United States,NASDAQ,USD,1.00,--
MGNX,MACROGENICS INC,Health Care,Equity,"62,788.80",0.00,"62,788.80","16,480.00",3.81,United States,NASDAQ,USD,1.00,--
MGPI,MGP INGREDIENTS INC,Consumer Staples,Equity,"196,828.29",0.00,"196,828.29","3,903.00",50.43,United States,NASDAQ,USD,1.00,--
MGRC,MCGRATH RENT,Industrials,Equity,"748,739.70",0.00,"748,739.70","6,210.00",120.57,United States,NASDAQ,USD,1.00,--
MGTX,MEIRAGTX HOLDINGS PLC,Health Care,Equity,"114,885.28",0.00,"114,885.28","17,302.00",6.64,United States,NASDAQ,USD,1.00,--
MGY,MAGNOLIA OIL GAS CORP CLASS A,Energy,Equity,"1,329,284.76",0.01,"1,329,284.76","48,799.00",27.24,United States,New York Stock Exchange Inc.,USD,1.00,--
MHK,MOHAWK INDUSTRIES INC,Consumer Discretionary,Equity,"1,964,058.30",0.01,"1,964,058.30","13,995.00",140.34,United States,New York Stock Exchange Inc.,USD,1.00,--
MHO,M I HOMES INC,Consumer Discretionary,Equity,"1,139,688.33",0.01,"1,139,688.33","7,359.00",154.87,United States,New York Stock Exchange Inc.,USD,1.00,--
MIDD,MIDDLEBY CORP,Industrials,Equity,"1,971,566.08",0.01,"1,971,566.08","14,531.00",135.68,United States,NASDAQ,USD,1.00,--
MIR,MIRION TECHNOLOGIES INC CLASS A,Information Technology,Equity,"873,123.84",0.01,"873,123.84","56,844.00",15.36,United States,New York Stock Exchange Inc.,USD,1.00,--
MIRM,MIRUM PHARMACEUTICALS INC,Health Care,Equity,"485,544.96",0.00,"485,544.96","10,496.00",46.26,United States,NASDAQ,USD,1.00,--
MITK,MITEK SYSTEMS INC,Information Technology,Equity,"102,185.16",0.00,"102,185.16","11,059.00",9.24,United States,NASDAQ,USD,1.00,--
MKC,MCCORMICK & CO NON-VOTING INC,Consumer Staples,Equity,"5,133,218.72",0.03,"5,133,218.72","68,516.00",74.92,United States,New York Stock Exchange Inc.,USD,1.00,--
MKL,MARKEL GROUP INC,Financials,Equity,"5,875,663.08",0.04,"5,875,663.08","3,436.00","1,710.03",United States,New York Stock Exchange Inc.,USD,1.00,--
MKSI,MKS INSTRUMENTS INC,Information Technology,Equity,"2,004,894.60",0.01,"2,004,894.60","17,755.00",112.92,United States,NASDAQ,USD,1.00,--
MKTX,MARKETAXESS HOLDINGS INC,Financials,Equity,"2,672,588.28",0.02,"2,672,588.28","10,086.00",264.98,United States,NASDAQ,USD,1.00,--
ML,MONEYLION INC CLASS A,Financials,Equity,"182,330.36",0.00,"182,330.36","2,276.00",80.11,United States,New York Stock Exchange Inc.,USD,1.00,--
MLAB,MESA LABORATORIES INC,Health Care,Equity,"146,335.40",0.00,"146,335.40","1,399.00",104.60,United States,NASDAQ,USD,1.00,--
MLI,MUELLER INDUSTRIES INC,Industrials,Equity,"2,812,680.00",0.02,"2,812,680.00","31,200.00",90.15,United States,New York Stock Exchange Inc.,USD,1.00,--
MLKN,MILLERKNOLL INC,Industrials,Equity,"510,817.86",0.00,"510,817.86","21,231.00",24.06,United States,NASDAQ,USD,1.00,--
MLM,MARTIN MARIETTA MATERIALS INC,Materials,Equity,"9,701,340.00",0.06,"9,701,340.00","16,500.00",587.96,United States,New York Stock Exchange Inc.,USD,1.00,--
MLNK,MERIDIANLINK INC,Information Technology,Equity,"138,583.50",0.00,"138,583.50","6,105.00",22.70,United States,New York Stock Exchange Inc.,USD,1.00,--
MLR,MILLER INDUSTRIES INC,Industrials,Equity,"207,083.52",0.00,"207,083.52","3,072.00",67.41,United States,New York Stock Exchange Inc.,USD,1.00,--
MLYS,MINERALYS THERAPEUTICS INC,Health Care,Equity,"76,378.92",0.00,"76,378.92","6,276.00",12.17,United States,NASDAQ,USD,1.00,--
MMC,MARSH & MCLENNAN INC,Financials,Equity,"29,596,830.00",0.19,"29,596,830.00","133,620.00",221.50,United States,New York Stock Exchange Inc.,USD,1.00,--
MMI,MARCUS & MILLICHAP INC,Real Estate,Equity,"244,769.20",0.00,"244,769.20","5,941.00",41.20,United States,New York Stock Exchange Inc.,USD,1.00,--
MMM,3M,Industrials,Equity,"19,793,484.16",0.13,"19,793,484.16","149,588.00",132.32,United States,New York Stock Exchange Inc.,USD,1.00,--
MMS,MAXIMUS INC,Industrials,Equity,"1,344,627.02",0.01,"1,344,627.02","16,586.00",81.07,United States,New York Stock Exchange Inc.,USD,1.00,--
MMSI,MERIT MEDICAL SYSTEMS INC,Health Care,Equity,"1,586,816.00",0.01,"1,586,816.00","15,680.00",101.20,United States,NASDAQ,USD,1.00,--
MNKD,MANNKIND CORP,Health Care,Equity,"579,781.80",0.00,"579,781.80","82,590.00",7.02,United States,NASDAQ,USD,1.00,--
MNMD,MIND MEDICINE SUBORDINATE VOTING I,Health Care,Equity,"163,554.66",0.00,"163,554.66","19,494.00",8.39,United States,NASDAQ,USD,1.00,--
MNRO,MONRO INC,Consumer Discretionary,Equity,"250,233.24",0.00,"250,233.24","8,494.00",29.46,United States,NASDAQ,USD,1.00,--
MNST,MONSTER BEVERAGE CORP,Consumer Staples,Equity,"10,845,999.32",0.07,"10,845,999.32","193,817.00",55.96,United States,NASDAQ,USD,1.00,--
MNTK,MONTAUK RENEWABLES INC,Utilities,Equity,"82,269.28",0.00,"82,269.28","19,088.00",4.31,United States,NASDAQ,USD,1.00,--
MO,ALTRIA GROUP INC,Consumer Staples,Equity,"25,674,151.24",0.16,"25,674,151.24","463,516.00",55.39,United States,New York Stock Exchange Inc.,USD,1.00,--
MOD,MODINE MANUFACTURING,Consumer Discretionary,Equity,"1,729,366.47",0.01,"1,729,366.47","14,391.00",120.17,United States,New York Stock Exchange Inc.,USD,1.00,--
MODG,TOPGOLF CALLAWAY BRANDS CORP,Consumer Discretionary,Equity,"323,072.40",0.00,"323,072.40","38,461.00",8.40,United States,New York Stock Exchange Inc.,USD,1.00,--
MODV,MODIVCARE INC,Health Care,Equity,"50,091.14",0.00,"50,091.14","3,119.00",16.06,United States,NASDAQ,USD,1.00,--
MOFG,MIDWESTONE FINANCIAL GROUP INC,Financials,Equity,"199,253.79",0.00,"199,253.79","6,129.00",32.51,United States,NASDAQ,USD,1.00,--
MOGA,MOOG INC CLASS A,Industrials,Equity,"1,685,732.36",0.01,"1,685,732.36","7,748.00",217.57,United States,New York Stock Exchange Inc.,USD,1.00,--
MOH,MOLINA HEALTHCARE INC,Health Care,Equity,"4,805,424.00",0.03,"4,805,424.00","15,704.00",306.00,United States,New York Stock Exchange Inc.,USD,1.00,--
MOND,MONDEE HOLDINGS INC CLASS A,Consumer Discretionary,Equity,"15,011.59",0.00,"15,011.59","12,562.00",1.20,United States,NASDAQ,USD,1.00,--
MORN,MORNINGSTAR INC,Financials,Equity,"2,501,769.06",0.02,"2,501,769.06","7,294.00",342.99,United States,NASDAQ,USD,1.00,--
MOS,MOSAIC,Materials,Equity,"2,330,925.52",0.01,"2,330,925.52","88,561.00",26.32,United States,New York Stock Exchange Inc.,USD,1.00,--
MOV,MOVADO GROUP INC,Consumer Discretionary,Equity,"85,350.90",0.00,"85,350.90","4,395.00",19.42,United States,New York Stock Exchange Inc.,USD,1.00,--
MP,MP MATERIALS CORP CLASS A,Materials,Equity,"690,915.42",0.00,"690,915.42","37,206.00",18.57,United States,New York Stock Exchange Inc.,USD,1.00,--
MPB,MID PENN BANCORP INC,Financials,Equity,"182,414.28",0.00,"182,414.28","5,651.00",32.28,United States,NASDAQ,USD,1.00,--
MPC,MARATHON PETROLEUM CORP,Energy,Equity,"15,019,820.92",0.10,"15,019,820.92","94,978.00",158.14,United States,New York Stock Exchange Inc.,USD,1.00,--
MPW,MEDICAL PROPERTIES TRUST REIT INC,Real Estate,Equity,"680,943.72",0.00,"680,943.72","159,099.00",4.28,United States,New York Stock Exchange Inc.,USD,1.00,--
MPWR,MONOLITHIC POWER SYSTEMS INC,Information Technology,Equity,"7,302,161.40",0.05,"7,302,161.40","12,660.00",576.79,United States,NASDAQ,USD,1.00,--
MQ,MARQETA INC CLASS A,Financials,Equity,"564,703.92",0.00,"564,703.92","142,602.00",3.96,United States,NASDAQ,USD,1.00,--
MRC,MRC GLOBAL INC,Industrials,Equity,"318,531.20",0.00,"318,531.20","23,560.00",13.52,United States,New York Stock Exchange Inc.,USD,1.00,--
MRCY,MERCURY SYSTEMS INC,Industrials,Equity,"540,558.24",0.00,"540,558.24","13,236.00",40.84,United States,NASDAQ,USD,1.00,--
MRK,MERCK & CO INC,Health Care,Equity,"67,342,665.80",0.43,"67,342,665.80","684,655.00",98.36,United States,New York Stock Exchange Inc.,USD,1.00,--
MRNA,MODERNA INC,Health Care,Equity,"3,465,080.56",0.02,"3,465,080.56","87,128.00",39.77,United States,NASDAQ,USD,1.00,--
MRO,MARATHON OIL CORP,Energy,Equity,"4,367,053.35",0.03,"4,367,053.35","151,371.00",28.85,United States,New York Stock Exchange Inc.,USD,1.00,--
MRSN,MERSANA THERAPEUTICS INC,Health Care,Equity,"56,619.36",0.00,"56,619.36","22,468.00",2.52,United States,NASDAQ,USD,1.00,--
MRTN,MARTEN TRANSPORT LTD,Industrials,Equity,"245,709.00",0.00,"245,709.00","14,244.00",17.25,United States,NASDAQ,USD,1.00,--
MRVI,MARAVAI LIFESCIENCES HOLDINGS INC,Health Care,Equity,"156,665.60",0.00,"156,665.60","30,128.00",5.20,United States,NASDAQ,USD,1.00,--
MRVL,MARVELL TECHNOLOGY INC,Information Technology,Equity,"21,017,457.50",0.13,"21,017,457.50","231,725.00",90.70,United States,NASDAQ,USD,1.00,--
MS,MORGAN STANLEY,Financials,Equity,"41,466,349.17",0.27,"41,466,349.17","313,119.00",132.43,United States,New York Stock Exchange Inc.,USD,1.00,--
MSA,MSA SAFETY INC,Industrials,Equity,"1,680,069.24",0.01,"1,680,069.24","9,726.00",172.74,United States,New York Stock Exchange Inc.,USD,1.00,--
MSBI,MIDLAND STATES BANCORP INC,Financials,Equity,"167,676.00",0.00,"167,676.00","6,280.00",26.70,United States,NASDAQ,USD,1.00,--
MSCI,MSCI INC,Financials,Equity,"12,622,865.50",0.08,"12,622,865.50","20,825.00",606.14,United States,New York Stock Exchange Inc.,USD,1.00,--
MSEX,MIDDLESEX WATER,Utilities,Equity,"344,665.77",0.00,"344,665.77","5,223.00",65.99,United States,NASDAQ,USD,1.00,--
MSFT,MICROSOFT CORP,Information Technology,Equity,"858,022,005.93",5.51,"858,022,005.93","2,009,937.00",426.89,United States,NASDAQ,USD,1.00,--
MSGE,MADISON SQUARE GARDEN ENTERTAINMEN,Communication,Equity,"411,349.47",0.00,"411,349.47","11,487.00",35.81,United States,New York Stock Exchange Inc.,USD,1.00,--
MSGS,MADISON SQUARE GARDEN SPORTS CORP,Communication,Equity,"1,186,244.80",0.01,"1,186,244.80","5,330.00",222.56,United States,New York Stock Exchange Inc.,USD,1.00,--
MSI,MOTOROLA SOLUTIONS INC,Information Technology,Equity,"22,021,488.50",0.14,"22,021,488.50","44,605.00",493.70,United States,New York Stock Exchange Inc.,USD,1.00,--
MSM,MSC INDUSTRIAL INC CLASS A,Industrials,Equity,"1,065,219.70",0.01,"1,065,219.70","12,466.00",85.45,United States,New York Stock Exchange Inc.,USD,1.00,--
MSTR,MICROSTRATEGY INC CLASS A,Information Technology,Equity,"13,828,329.34",0.09,"13,828,329.34","42,202.00",327.67,United States,NASDAQ,USD,1.00,--
MTAL,METALS ACQUISITION LTD,Materials,Equity,"173,772.54",0.00,"173,772.54","14,409.00",12.06,Australia,New York Stock Exchange Inc.,USD,1.00,--
MTB,M&T BANK CORP,Financials,Equity,"9,643,856.13",0.06,"9,643,856.13","45,219.00",213.27,United States,New York Stock Exchange Inc.,USD,1.00,--
MTCH,MATCH GROUP INC,Communication,Equity,"2,175,227.10",0.01,"2,175,227.10","69,585.00",31.26,United States,NASDAQ,USD,1.00,--
MTD,METTLER TOLEDO INC,Health Care,Equity,"7,042,968.20",0.05,"7,042,968.20","5,690.00","1,237.78",United States,New York Stock Exchange Inc.,USD,1.00,--
MTDR,MATADOR RESOURCES,Energy,Equity,"1,955,518.50",0.01,"1,955,518.50","33,150.00",58.99,United States,New York Stock Exchange Inc.,USD,1.00,--
MTG,MGIC INVESTMENT CORP,Financials,Equity,"1,713,021.00",0.01,"1,713,021.00","69,635.00",24.60,United States,New York Stock Exchange Inc.,USD,1.00,--
MTH,MERITAGE CORP,Consumer Discretionary,Equity,"1,792,364.70",0.01,"1,792,364.70","9,890.00",181.23,United States,New York Stock Exchange Inc.,USD,1.00,--
MTN,VAIL RESORTS INC,Consumer Discretionary,Equity,"1,826,785.95",0.01,"1,826,785.95","10,245.00",178.31,United States,New York Stock Exchange Inc.,USD,1.00,--
MTRN,MATERION CORP,Materials,Equity,"592,032.24",0.00,"592,032.24","5,064.00",116.91,United States,New York Stock Exchange Inc.,USD,1.00,--
MTSI,MACOM TECHNOLOGY SOLUTIONS INC,Information Technology,Equity,"1,869,710.00",0.01,"1,869,710.00","14,750.00",126.76,United States,NASDAQ,USD,1.00,--
MTTR,MATTERPORT INC CLASS A,Information Technology,Equity,"313,850.60",0.00,"313,850.60","65,935.00",4.76,United States,NASDAQ,USD,1.00,--
MTUS,METALLUS INC,Materials,Equity,"149,970.60",0.00,"149,970.60","10,140.00",14.79,United States,New York Stock Exchange Inc.,USD,1.00,--
MTW,MANITOWOC INC,Industrials,Equity,"99,060.28",0.00,"99,060.28","9,284.00",10.67,United States,New York Stock Exchange Inc.,USD,1.00,--
MTX,MINERALS TECHNOLOGIES INC,Materials,Equity,"666,671.76",0.00,"666,671.76","8,158.00",81.72,United States,New York Stock Exchange Inc.,USD,1.00,--
MTZ,MASTEC INC,Industrials,Equity,"2,324,670.60",0.01,"2,324,670.60","16,919.00",137.40,United States,New York Stock Exchange Inc.,USD,1.00,--
MU,MICRON TECHNOLOGY INC,Information Technology,Equity,"29,496,132.00",0.19,"29,496,132.00","297,400.00",99.18,United States,NASDAQ,USD,1.00,--
MUR,MURPHY OIL CORP,Energy,Equity,"1,279,172.07",0.01,"1,279,172.07","38,379.00",33.33,United States,New York Stock Exchange Inc.,USD,1.00,--
MUSA,MURPHY USA INC,Consumer Discretionary,Equity,"2,624,300.40",0.02,"2,624,300.40","4,965.00",528.56,United States,New York Stock Exchange Inc.,USD,1.00,--
MVBF,MVB FINANCIAL CORP,Financials,Equity,"122,418.36",0.00,"122,418.36","5,644.00",21.69,United States,NASDAQ,USD,1.00,--
MVIS,MICROVISION INC,Information Technology,Equity,"40,159.02",0.00,"40,159.02","42,144.00",0.95,United States,NASDAQ,USD,1.00,--
MWA,MUELLER WATER PRODUCTS INC SERIES,Industrials,Equity,"1,121,830.38",0.01,"1,121,830.38","45,939.00",24.42,United States,New York Stock Exchange Inc.,USD,1.00,--
MXCT,MAXCYTE INC,Health Care,Equity,"87,114.56",0.00,"87,114.56","25,324.00",3.44,United States,NASDAQ,USD,1.00,--
MXL,MAXLINEAR INC,Information Technology,Equity,"281,225.50",0.00,"281,225.50","18,925.00",14.86,United States,NASDAQ,USD,1.00,--
MYE,MYERS INDUSTRIES INC,Materials,Equity,"114,965.73",0.00,"114,965.73","9,801.00",11.73,United States,New York Stock Exchange Inc.,USD,1.00,--
MYGN,MYRIAD GENETICS INC,Health Care,Equity,"359,871.68",0.00,"359,871.68","22,951.00",15.68,United States,NASDAQ,USD,1.00,--
MYPS,PLAYSTUDIOS INC CLASS A,Communication,Equity,"49,964.27",0.00,"49,964.27","27,913.00",1.79,United States,NASDAQ,USD,1.00,--
MYRG,MYR GROUP INC,Industrials,Equity,"617,897.40",0.00,"617,897.40","4,110.00",150.34,United States,NASDAQ,USD,1.00,--
NABL,N ABLE INC,Information Technology,Equity,"195,750.00",0.00,"195,750.00","18,125.00",10.80,United States,New York Stock Exchange Inc.,USD,1.00,--
NAPA,DUCKHORN PORTFOLIO INC,Consumer Staples,Equity,"174,329.15",0.00,"174,329.15","15,805.00",11.03,United States,New York Stock Exchange Inc.,USD,1.00,--
NARI,INARI MEDICAL INC,Health Care,Equity,"736,039.52",0.00,"736,039.52","14,948.00",49.24,United States,NASDAQ,USD,1.00,--
NAT,NORDIC AMERICAN TANKERS LTD,Energy,Equity,"159,220.98",0.00,"159,220.98","52,033.00",3.06,United States,New York Stock Exchange Inc.,USD,1.00,--
NATL,NCR ATLEOS CORP,Financials,Equity,"636,058.38",0.00,"636,058.38","21,642.00",29.39,United States,New York Stock Exchange Inc.,USD,1.00,--
NAVI,NAVIENT CORP,Financials,Equity,"388,453.87",0.00,"388,453.87","25,573.00",15.19,United States,NASDAQ,USD,1.00,--
NBBK,NB BANCORP INC,Financials,Equity,"211,277.04",0.00,"211,277.04","10,418.00",20.28,United States,NASDAQ,USD,1.00,--
NBHC,NATIONAL BANK HOLDINGS CORP CLASS,Financials,Equity,"396,768.33",0.00,"396,768.33","8,169.00",48.57,United States,New York Stock Exchange Inc.,USD,1.00,--
NBIX,NEUROCRINE BIOSCIENCES INC,Health Care,Equity,"3,258,522.12",0.02,"3,258,522.12","26,519.00",122.88,United States,NASDAQ,USD,1.00,--
NBN,NORTHEAST BANK,Financials,Equity,"290,505.32",0.00,"290,505.32","2,878.00",100.94,United States,NASDAQ,USD,1.00,--
NBR,NABORS INDUSTRIES LTD,Energy,Equity,"168,229.70",0.00,"168,229.70","2,270.00",74.11,United States,New York Stock Exchange Inc.,USD,1.00,--
NBTB,NBT BANCORP INC,Financials,Equity,"586,428.08",0.00,"586,428.08","11,816.00",49.63,United States,NASDAQ,USD,1.00,--
NCLH,NORWEGIAN CRUISE LINE HOLDINGS LTD,Consumer Discretionary,Equity,"3,106,645.88",0.02,"3,106,645.88","116,441.00",26.68,United States,New York Stock Exchange Inc.,USD,1.00,--
NCMI,NATIONAL CINEMEDIA INC,Communication,Equity,"165,830.96",0.00,"165,830.96","24,604.00",6.74,United States,NASDAQ,USD,1.00,--
NCNO,NCINO INC,Information Technology,Equity,"836,997.60",0.01,"836,997.60","20,560.00",40.71,United States,NASDAQ,USD,1.00,--
NDAQ,NASDAQ INC,Financials,Equity,"8,667,470.16",0.06,"8,667,470.16","111,036.00",78.06,United States,NASDAQ,USD,1.00,--
NDSN,NORDSON CORP,Industrials,Equity,"4,000,796.64",0.03,"4,000,796.64","15,594.00",256.56,United States,NASDAQ,USD,1.00,--
NE,NOBLE CORPORATION PLC,Energy,Equity,"1,308,772.08",0.01,"1,308,772.08","37,576.00",34.83,United States,New York Stock Exchange Inc.,USD,1.00,--
NECB,NORTHEAST COMMUNITY BANCORP INC,Financials,Equity,"207,852.75",0.00,"207,852.75","7,155.00",29.05,United States,NASDAQ,USD,1.00,--
NEE,NEXTERA ENERGY INC,Utilities,Equity,"41,882,103.28",0.27,"41,882,103.28","556,351.00",75.28,United States,New York Stock Exchange Inc.,USD,1.00,--
NEM,NEWMONT,Materials,Equity,"12,656,198.88",0.08,"12,656,198.88","311,116.00",40.68,United States,New York Stock Exchange Inc.,USD,1.00,--
NEO,NEOGENOMICS INC,Health Care,Equity,"548,070.90",0.00,"548,070.90","34,710.00",15.79,United States,NASDAQ,USD,1.00,--
NEOG,NEOGEN CORP,Health Care,Equity,"844,200.96",0.01,"844,200.96","57,664.00",14.64,United States,NASDAQ,USD,1.00,--
NET,CLOUDFLARE INC CLASS A,Information Technology,Equity,"7,497,994.66",0.05,"7,497,994.66","81,562.00",91.93,United States,New York Stock Exchange Inc.,USD,1.00,--
NEU,NEWMARKET CORP,Materials,Equity,"972,798.48",0.01,"972,798.48","1,786.00",544.68,United States,New York Stock Exchange Inc.,USD,1.00,--
NEWT,NEWTEKONE INC,Financials,Equity,"94,995.68",0.00,"94,995.68","6,704.00",14.17,United States,NASDAQ,USD,1.00,--
NEXT,NEXTDECADE CORP,Energy,Equity,"231,454.99",0.00,"231,454.99","31,837.00",7.27,United States,NASDAQ,USD,1.00,--
NFBK,NORTHFIELD BANCORP INC,Financials,Equity,"166,500.20",0.00,"166,500.20","12,370.00",13.46,United States,NASDAQ,USD,1.00,--
NFE,NEW FORTRESS ENERGY INC CLASS A,Energy,Equity,"171,941.40",0.00,"171,941.40","18,730.00",9.18,United States,NASDAQ,USD,1.00,--
NFG,NATIONAL FUEL GAS,Utilities,Equity,"1,496,790.67",0.01,"1,496,790.67","24,769.00",60.43,United States,New York Stock Exchange Inc.,USD,1.00,--
NFLX,NETFLIX INC,Communication,Equity,"96,727,810.54",0.62,"96,727,810.54","115,529.00",837.26,United States,NASDAQ,USD,1.00,--
NG,NOVAGOLD RESOURCES INC,Materials,Equity,"231,343.00",0.00,"231,343.00","66,098.00",3.50,Canada,Nyse Mkt Llc,USD,1.00,--
NGNE,NEUROGENE INC,Health Care,Equity,"173,499.20",0.00,"173,499.20","4,426.00",39.20,United States,NASDAQ,USD,1.00,--
NGVT,INGEVITY CORP,Materials,Equity,"443,622.42",0.00,"443,622.42","9,819.00",45.18,United States,New York Stock Exchange Inc.,USD,1.00,--
NHC,NATIONAL HEALTHCARE CORP,Health Care,Equity,"450,019.24",0.00,"450,019.24","3,539.00",127.16,United States,Nyse Mkt Llc,USD,1.00,--
NHI,NATIONAL HEALTH INVESTORS REIT INC,Real Estate,Equity,"888,329.48",0.01,"888,329.48","11,489.00",77.32,United States,New York Stock Exchange Inc.,USD,1.00,--
NI,NISOURCE INC,Utilities,Equity,"4,354,637.90",0.03,"4,354,637.90","120,895.00",36.02,United States,New York Stock Exchange Inc.,USD,1.00,--
NIC,NICOLET BANKSHARES INC,Financials,Equity,"368,795.21",0.00,"368,795.21","3,299.00",111.79,United States,New York Stock Exchange Inc.,USD,1.00,--
NJR,NEW JERSEY RESOURCES CORP,Utilities,Equity,"1,259,225.53",0.01,"1,259,225.53","26,639.00",47.27,United States,New York Stock Exchange Inc.,USD,1.00,--
NKE,NIKE INC CLASS B,Consumer Discretionary,Equity,"24,558,160.00",0.16,"24,558,160.00","324,500.00",75.68,United States,New York Stock Exchange Inc.,USD,1.00,--
NKTX,NKARTA INC,Health Care,Equity,"23,768.10",0.00,"23,768.10","8,803.00",2.70,United States,NASDAQ,USD,1.00,--
NLOP,NET LEASE OFFICE PROPERTIES,Real Estate,Equity,"117,571.36",0.00,"117,571.36","3,778.00",31.12,United States,New York Stock Exchange Inc.,USD,1.00,--
NLY,ANNALY CAPITAL MANAGEMENT REIT INC,Financials,Equity,"2,588,563.83",0.02,"2,588,563.83","132,137.00",19.59,United States,New York Stock Exchange Inc.,USD,1.00,--
NMIH,NMI HOLDINGS INC,Financials,Equity,"835,854.79",0.01,"835,854.79","22,367.00",37.37,United States,NASDAQ,USD,1.00,--
NMRA,NEUMORA THERAPEUTICS INC,Health Care,Equity,"286,533.59",0.00,"286,533.59","24,511.00",11.69,United States,NASDAQ,USD,1.00,--
NMRK,NEWMARK GROUP INC CLASS A,Real Estate,Equity,"641,667.74",0.00,"641,667.74","42,049.00",15.26,United States,NASDAQ,USD,1.00,--
NN,NEXTNAV INC,Information Technology,Equity,"327,176.30",0.00,"327,176.30","23,122.00",14.15,United States,NASDAQ,USD,1.00,--
NNI,NELNET INC CLASS A,Financials,Equity,"358,742.08",0.00,"358,742.08","3,272.00",109.64,United States,New York Stock Exchange Inc.,USD,1.00,--
